source_key,target_key,ref_type
agassi:1989,dagostino_f-jarvie:1989,depends_on
agassi:1991a,munevar:1991,depends_on
agassi:1994,gould_c-cohen:1994,depends_on
agassi:1995,gavroglu_k-etal:1995,depends_on
agassi:1996,odonahue-kitchener:1996,depends_on
agassi:1997,ginev-cohen:1997,depends_on
agassi:2007,suareziniguez:2007,depends_on
agassi:2013a,mulligan_k-etal:2013,depends_on
agathangelou:2020,schippers_b:2020,depends_on
agazzi_ev-pauri:2000a,agazzi_ev-pauri:2000,depends_on
agazzi_ev:1972,morren:1972,depends_on
agazzi_ev:1976b,przelecki-etal:1976,depends_on
agazzi_ev:1977b,butts_re-hintikka:1977c,depends_on
agazzi_ev:1980c,vonwright_gh:1980,depends_on
agazzi_ev:1980d,dallachiara:1980,depends_on
agazzi_ev:1980f,agazzi_ev:1980,depends_on
agazzi_ev:1981a,hintikka_j-etal:1981a,depends_on
agazzi_ev:1983,hoeffe-imbach:1983,depends_on
agazzi_ev:1985b,essler_wk-etal:1985,further_ref
agazzi_ev:1986,agazzi_ev:1982,further_ref
agazzi_ev:1986a,vuillemin:1986,depends_on
agazzi_ev:1988b,agazzi_ev:1988a,depends_on
agazzi_ev:1988c,hottois:1988,depends_on
agazzi_ev:1988d,agazzi_ev:1988,depends_on
agazzi_ev:1988e,batens-vanbendegem:1988,depends_on
agazzi_ev:1989a,fenstad-etal:1989,depends_on
agazzi_ev:1990b,agazzi_ev:1990,depends_on
agazzi_ev:1991b,agazzi_ev-cordero:1991,depends_on
agazzi_ev:1991c,agazzi_ev:1991,depends_on
agazzi_ev:1991d,agazzi_ev:1991a,depends_on
agazzi_ev:1992,hahn_le:1992,depends_on
agazzi_ev:1993,garciaalonso_l-etal:1993,depends_on
agazzi_ev:1994,floistad:1994,depends_on
agazzi_ev:1995,kucuradi-cohen:1995,depends_on
agazzi_ev:1997b,sainsbury:1997,depends_on
agazzi_ev:1997c,agazzi_ev:1997a,depends_on
agazzi_ev:1997d,agazzi_ev:1997a,depends_on
agazzi_ev:1997f,ginev-cohen:1997,depends_on
agazzi_ev:1997g,agazzi_ev-darvas:1997,depends_on
agazzi_ev:1998,negro_m:1998,depends_on
agazzi_ev:2000,agazzi_ev-pauri:2000,depends_on
agazzi_ev:2001,mattei:2001,depends_on
agazzi_ev:2001a,tymieniecka-agazzi:2001,depends_on
agazzi_ev:2008,agazzi_ev-etal:2008,depends_on
agazzi_ev:2017a,agazzi_ev:2017,depends_on
agazzi_ev:2017b,agazzi_ev:2017,depends_on
ageron_p:2005,beziau:2005,depends_on
agerri-korta:2001,txurruka-etal:2001,depends_on
aggarwal_sk-pettus:2017,corns:2017,depends_on
aggerholm:2015,mcnamee_m-morgan:2015,depends_on
aggleton_jp-young:2000,lane_rd-nadel:2000,depends_on
agha:2016,elrouayheb-schmidtke:2016,depends_on
agirre-etal:1998,boitet-whitelock:1998,depends_on
agnew_r:2017,brisman_a-etal:2017,depends_on
agosta_l:1981,funke_g:1981,depends_on
agotnes-rodriguezaguilar:2009,makinson-etal:2009,depends_on
agozino:2017,brisman_a-etal:2017,depends_on
agre-chapman:1987,forbus-shrobe:1987,depends_on
agrillo:2015,kadosh_r-dowker:2015,depends_on
aguilar_jh-buckareff:2010a,aguilar_jh-buckareff:2010,depends_on
aguilar_jh-buckareff:2015,buckareff-etal:2015,depends_on
aguilar_jh-etal:2011a,aguilar_jh-etal:2011,depends_on
aguilar_jh:2010,nuccetelli-etal:2010,depends_on
aguilar_jh:2010a,aguilar_jh-buckareff:2010,depends_on
aguilar_jh:2012,phil-issues:2012,depends_on
aguilar_jl:1992,ezquerro-larrazabal:1992,depends_on
aguilar_mi:2013,cooper_t:2013,depends_on
aguilera-fernandezduque:2016,beklemishev-etal:2016,depends_on
aguirre:1972,claesges-held:1972,depends_on
agyingi-etal:2014,brattka_v-etal:2014,depends_on
aharonov_y-albert:1987,hiley_b-peat:1987,depends_on
aharonov_y-cohen:2014,gao_s:2014,depends_on
aharonov_y-etal:2017,baram_n-gattei:2017,depends_on
aharonov_y-vaidman:1997,cohen_rs-etal:1997a,depends_on
ahbelrappe:2006,benson_h:2006,depends_on
ahbelrappe:2009,dillon_jm-brisson:2009,depends_on
ahbelrappe:2010,turner_jd-corrigan:2010a,depends_on
aher_m:2012,aloni-etal:2012,depends_on
ahern_a:2006,vonheusinger-turner:2006,depends_on
ahlskog:2018,dharamsi_k-etal:2018,depends_on
ahlstromvij-dunn:2018a,ahlstromvij-dunn:2018,depends_on
ahlstromvij:2013a,phil-issues:2013,depends_on
ahlstromvij:2015,miller_cb-etal:2015,depends_on
ahlstromvij:2016,phil-issues:2016,depends_on
ahlstromvij:2017,lippertrasmussen-etal:2017,depends_on
ahlstromvij:2018,grill-hanna:2018,depends_on
ahlstromvij:2018a,mchugh_c-etal:2018a,depends_on
ahlstromvij:2019,battaly:2019,depends_on
ahlstromvij:2020,fricker_m-etal:2020,depends_on
ahmad_z:2008,tucker_a:2008,depends_on
ahmed_a:2007,price_h-corry:2007,depends_on
ahmed_a:2017,goldschmidt_tc-pearce:2017,depends_on
ahmed_a:2018a,bermudez_jl:2018a,depends_on
ahmed_a:2018b,ahmed_a:2018,depends_on
ahmed_aq-mcginnis:2016,elrouayheb-schmidtke:2016,depends_on
ahmed_aq-pourjavady:2016,schmidtke_s:2016,depends_on
ahmed_aq:2016,elrouayheb-schmidtke:2016,depends_on
ahmed_r:2016,taylor_rc-lopezfarjeat:2016,depends_on
ahmed_s:2004,ahmed_s:2006,further_ref
ahmed_s:2006,ahmed_s:2004,further_ref
ahmed_sh:2019,pickard_h-ahmed:2019,depends_on
ahn_d:2003,blackburn_p-etal:2003,depends_on
ahn_rmc:1995,dybjer-etal:1995,depends_on
ahn_wk-etal:2007,gopnik_a-schulz:2007,depends_on
ahn_wk-kalish:2000,keil_fc-wilson:2000,depends_on
ahnert-mcgill:2020,broadie_a:2020,depends_on
ahnert:2003,hochstrasser-schroeder:2003,depends_on
ahnert:2011,ahnert-manning:2011,depends_on
ahnert:2014,garrett_a:2014,depends_on
aho_av:1990,vanleeuwen_ja:1990,depends_on
aho_t-niiniluoto:1990,haaparanta-etal:1990,depends_on
aho_t-yrjoensuuri:2009,haaparanta:2009,depends_on
aho_t:1994a,prawitz-westerstahl:1994,depends_on
aho_t:1999,aho_t-yrjoensuuri:1999,depends_on
ahrenberg-etal:1998,boitet-whitelock:1998,depends_on
ahuvia-izberkbilgin:2013,david_s-etal:2013,depends_on
aichele:2013,kahmen-stepanians:2013,depends_on
aiello_m:2000,casati_r-varzi:1999,further_ref
aijaz:2015,oppy:2015,depends_on
aiken_hd:1963,castaneda-nakhnikian:1963,depends_on
aikhenvald_ay:2018a,huang_m-jaszczolt:2018,depends_on
aikin_sf-etal:2011,bundy_a:2011,further_ref
aikin_sf-talisse:2017a,pihlstroem:2017,depends_on
aikin_sf:2011,martens_db:2010b,further_ref
aikin_sf:2018,hetherington_s-valaris:2018,depends_on
aikin_sf:2020,arenson:2020,depends_on
ainslie_dc-ware:2014,garrett_a:2014,depends_on
ainslie_dc:2003,miller_ja-inwood:2003,depends_on
ainslie_dc:2007,tenenbaum_s:2007,depends_on
ainslie_dc:2008,radcliffe_es:2008,depends_on
ainslie_dc:2018,bruno_ga-rutherford:2018,depends_on
ainslie_dc:2022,deonna-etal:2022,depends_on
ainslie_g:1986,elster:1986b,depends_on
ainslie_g:2007,montero_b-white:2007,depends_on
ainslie_g:2009a,grueneyanoff-hansson:2009,depends_on
ainslie_g:2016,heather_n-segal:2016,depends_on
ainslie_g:2019,pickard_h-ahmed:2019,depends_on
ainsworth_j:2012,tiersma_p-solan:2012,depends_on
airaksinen:1987,vaneemeren-etal:1987,depends_on
airaksinen_t:2005,gersh-moran:2005,depends_on
airaksinen_t:2010,parigi_s:2010,depends_on
airaksinen_t:2017,belfrage_b-brook:2017,depends_on
airaksinen_t:2017a,pihlstroem:2017,depends_on
airaudi:1990,tymieniecka:1990a,depends_on
airaudi:1996,tymieniecka-kronegger:1996,depends_on
airaudi:2005,tymieniecka:2005,depends_on
aisa:1990,tymieniecka:1990,depends_on
aisbett-gibbon:2000,cavedon-etal:2000,depends_on
aist-mostow:1997,traum:1997,depends_on
aitken_a:2009,mullarkey-lord:2009,depends_on
aitkenhead:1993,sebel-etal:1993,depends_on
aitmokhtar-chanod:1997,vossen-etal:1997,depends_on
aizawa-gillett:2009,bickle:2009,depends_on
aizawa-gillett:2011,illari-etal:2011,depends_on
aizawa-gillett:2016a,aizawa-gillett:2016,depends_on
aizawa:1997b,onuallain-etal:1997,depends_on
aizawa:1999,horgan_te-tienson:1996,further_ref
aizawa:2003,stich_sp-warfield:2003,depends_on
aizawa:2010,basile_p-etal:2010,depends_on
aizawa:2014,shapiro_la:2014,depends_on
aizawa:2016,aizawa-gillett:2016,depends_on
aizawa:2017a,kaplan_dm:2017,depends_on
aizawa:2019,colombo_m-etal:2019,depends_on
aizawa:2019a,sprevak-colombo:2019,depends_on
ajai-singh:1988,singh_aj-singh:1988,further_ref
ajdukiewicz:1934,ajdukiewicz:1978,further_ref
ajdukiewicz:1934a,ajdukiewicz:1978,further_ref
ajdukiewicz:1934b,ajdukiewicz:1978,further_ref
ajdukiewicz:1934c,ajdukiewicz:1935c,further_ref
ajdukiewicz:1934d,ajdukiewicz:1978,further_ref
ajdukiewicz:1935,ajdukiewicz:1978,further_ref
ajdukiewicz:1935a,ajdukiewicz:1978,further_ref
ajdukiewicz:1935a,feigl-sellars:1949,further_ref
ajdukiewicz:1935b,ajdukiewicz:1934a,further_ref
ajdukiewicz:1935c,morris_cw:1935,further_ref
ajdukiewicz:1935d,hempel:1935b,further_ref
ajdukiewicz:1936a,ajdukiewicz:1967c,further_ref
ajdukiewicz:1936a,ajdukiewicz:1978,further_ref
ajdukiewicz:1936a,mccall_s:1967,further_ref
ajdukiewicz:1937,ajdukiewicz:1978,further_ref
ajdukiewicz:1946,ajdukiewicz:1950,further_ref
ajdukiewicz:1946,ajdukiewicz:1978,further_ref
ajdukiewicz:1948,ajdukiewicz:1978,further_ref
ajdukiewicz:1948a,ajdukiewicz:1978,further_ref
ajdukiewicz:1950,ajdukiewicz:1946,further_ref
ajdukiewicz:1951,ajdukiewicz:1978,further_ref
ajdukiewicz:1956a,ajdukiewicz:1978,further_ref
ajdukiewicz:1958a,ajdukiewicz:1978,further_ref
ajdukiewicz:1958b,ajdukiewicz:1959,further_ref
ajdukiewicz:1958b,ajdukiewicz:1978,further_ref
ajdukiewicz:1959,ajdukiewicz:1958b,further_ref
ajdukiewicz:1960b,ajdukiewicz:1978,further_ref
ajdukiewicz:1960c,ajdukiewicz:1978,further_ref
ajdukiewicz:1960c,przelecki-wojcicki:1977,further_ref
ajdukiewicz:1963,ajdukiewicz:1965,further_ref
ajdukiewicz:1963,ajdukiewicz:1978,further_ref
ajdukiewicz:1964,ajdukiewicz:1978,further_ref
ajdukiewicz:1967,ajdukiewicz:1936a,further_ref
ajdukiewicz:1967,mccall_s:1967,depends_on
ajdukiewicz:1967a,ajdukiewicz:1978,further_ref
ajdukiewicz:1967a,pelc_j:1979,further_ref
ajdukiewicz:1967b,ajdukiewicz:1978,further_ref
ajdukiewicz:1967b,pelc_j:1979,further_ref
ajdukiewicz:1967c,ajdukiewicz:1936a,further_ref
ajdukiewicz:1967c,ajdukiewicz:1960,further_ref
ajdukiewicz:1974,ajdukiewicz:1965a,further_ref
ajdukiewicz:1977,przelecki-wojcicki:1977,depends_on
ajdukiewicz:1977a,przelecki-wojcicki:1977,depends_on
ajdukiewicz:1977b,przelecki-wojcicki:1977,depends_on
ajdukiewicz:1990,kotarbinski:1966,further_ref
ajdukiewicz:1990,wolenski:1990,depends_on
ajdukiewicz:1995a,sinisi-wolenski:1995,depends_on
aji:1991,kronegger:1991,depends_on
ajzen-fishbein:2005,albarracin-etal:2005,depends_on
akama:1997a,akama:1997,depends_on
akama:1997b,akama:1997,depends_on
akasoy-fidora:2016,taylor_rc-lopezfarjeat:2016,depends_on
akasoy:2013,akasoy-giglioni:2013,depends_on
akasoy:2017,golob_s-timmermann:2017,depends_on
akbar-caelen:1998,boitet-whitelock:1998,depends_on
akchurin:1977,butts_re-hintikka:1977a,depends_on
akeel-bell:2021,michelfelder_d-doorn:2021,depends_on
akerlund:2017,lagerlund-hill:2017,depends_on
akerman_j-greenough:2010,dietz_r-moruzzi:2010,depends_on
akerman_j-greenough:2010a,sawyer_s:2010,depends_on
akerman_s:1991,kelley_dr-popkin:1991,depends_on
akerman_s:1993,popkin_rh-vanderjagt:1993,depends_on
akerman_s:1999,coudert-etal:1999,depends_on
akhtar:2018,linzey_a-linzey:2018,depends_on
akiba:1999,hyde_d:1999,further_ref
akiba:2002b,parsons_td:2000,further_ref
akiba:2004a,kuenne_w:2003,further_ref
akiba:2014a,akiba-anasnezhad:2014,depends_on
akiba:2015,torza:2015,depends_on
akimoto_y:2018,waibel_vl-etal:2018e,depends_on
akinci:2004,tymieniecka:2004,depends_on
akinci:2004a,tymieniecka:2004c,depends_on
akinci:2005,tymieniecka:2005,depends_on
akinci:2007,tymieniecka:2007a,depends_on
akinci:2008,tymieniecka:2008a,depends_on
akinci:2009,tymieniecka:2009c,depends_on
akinci:2009a,tymieniecka:2009d,depends_on
akinci:2013,tymieniecka:2013,depends_on
akinci:2014,tymieniecka:2014a,depends_on
akins-hahn:2000,davis_sv:2000,depends_on
akins-hahn:2015,matthen:2015,depends_on
akins-winger:1996,akins:1996,depends_on
akins-winger:1996,churchland_ps-ramachandran:1993,further_ref
akins:1993,dahlbom:1993,depends_on
akins:1996a,akins:1996,depends_on
akins:1996b,bekoff-jamieson:1996,further_ref
akins:1996b,davies_mk-humphreys:1993,depends_on
akins:2014,brown_rio:2014,depends_on
akkerman_a:2020,meagher_s-etal:2020,depends_on
akman-alpaslan:1999,bouquet_p-etal:1999,depends_on
akman-tin:1990,arikan:1990,depends_on
akman:1995,lifschitz_v:1990,further_ref
akman:1995a,kamp_h-reyle:1993,further_ref
akman:1998,barwise-moss:1996,further_ref
akman:1999,varile-zampolli:1997,further_ref
akman:2003,mcdermott_dv:2001,further_ref
akrami:2009,parusnikova-cohen:2009,depends_on
aksan_m-aksan:2012,wilson_pa:2012,depends_on
alac_m:2017,beardsworth_s-auxier:2017,depends_on
aladjem_tk:1991,hekman_s:1996,further_ref
alai:1994,soldati:1994,depends_on
alai:2006,raspa:2006,depends_on
alai:2014,bonino_g-etal:2014,depends_on
alai:2017a,agazzi_ev:2017,depends_on
alaimo_s:2016a,disch_lj-hawkesworth:2016,depends_on
alama-kahle:2013,andersen_ha-etal:2013,depends_on
alama:2015,arazim-dancak:2015,depends_on
alanen-etal:1997a,alanen-etal:1997,depends_on
alanen-knuuttila:1988,knuuttila_s:1988,depends_on
alanen-vrijoensuuri:1997,biard-rashed:1997,depends_on
alanen:1981,poern:1981,depends_on
alanen:1986,knuuttila_s-hintikka:1986,depends_on
alanen:1988,hare_p:1988,depends_on
alanen:1990,haaparanta-etal:1990,depends_on
alanen:1994,beyssade_jm-marion:1994,depends_on
alanen:1994a,cottingham:1994,depends_on
alanen:1999,aho_t-yrjoensuuri:1999,depends_on
alanen:1999a,meggle:1999,depends_on
alanen:2000,sihvola:2000,depends_on
alanen:2002,lagerlund-yrjoensuuri:2002,depends_on
alanen:2004,alanen-witt:2004,depends_on
alanen:2006,traiger:2006,depends_on
alanen:2008,broughton_j-carriero:2008,depends_on
alanen:2008b,perler:2009,further_ref
alanen:2009,kemmerling:2009,depends_on
alanen:2012,detlefsen_k:2012,depends_on
alanen:2014,cunning:2014,depends_on
alanen:2017,cohen_al-stern:2017,depends_on
alasady-narayanan:1993,bajcsy:1993,depends_on
alattar:2016,taylor_rc-lopezfarjeat:2016,depends_on
albagli:2000,bourgeois_b-havet:2000,depends_on
albahari:2020,seager:2020,depends_on
albanzapata:2016,antoinemahut-gaukroger:2016,depends_on
albarracin-etal:2005a,albarracin-etal:2005,depends_on
alberg_j:2018,waibel_vl-etal:2018b,depends_on
albersmeier:2020,albersmeier-etal:2020,depends_on
albert_dz-loewer:1990,fine_a-etal:1990,depends_on
albert_dz-loewer:1996,clifton_r:1996,depends_on
albert_dz:1989,fine_a-leplin:1989,depends_on
albert_dz:1990,zurek:1990,depends_on
albert_dz:1996,cushing_jt-etal:1996,depends_on
albert_dz:1997,earman_js-norton:1997,depends_on
albert_dz:1997a,agazzi_ev:1997a,depends_on
albert_dz:2000a,breuer_hp-petruccione:2000,depends_on
albert_dz:2005,jackson_f-smith:2005,depends_on
albert_dz:2010,saunders_s-etal:2010,depends_on
albert_dz:2013,ney_a-albert:2013,depends_on
albert_dz:2014,wilson_al:2014,depends_on
albert_h:1978,agassi-jarvie:1987,further_ref
albert_h:1978,radnitzky-andersson:1978,depends_on
albert_h:1995,jarvie-laor:1995,depends_on
albert_h:2002,malpas_je-etal:2002,depends_on
albert_h:2006,cheyne_c-worrall:2006,depends_on
albert_k:1992,rossetti_l:1992,depends_on
albert_s:1978,fraser_jt-etal:1978,depends_on
albert_sa:2017,rawlinson-ward:2017,depends_on
albertazzi-etal:1996a,albertazzi-etal:1996,depends_on
albertazzi-etal:2001a,albertazzi-etal:2001,depends_on
albertazzi:1993a,coniglione-etal:1993,depends_on
albertazzi:1995a,sinisi-wolenski:1995,depends_on
albertazzi:1996,poli-simons:1996,depends_on
albertazzi:1996c,albertazzi-etal:1996,depends_on
albertazzi:1996d,albertazzi-etal:1996,depends_on
albertazzi:1996e,albertazzi-etal:1996,depends_on
albertazzi:1999b,albertazzi:1999,depends_on
albertazzi:1999c,albertazzi:1999,depends_on
albertazzi:1999d,tymieniecka:1999,depends_on
albertazzi:2001a,albertazzi-etal:2001,depends_on
albertazzi:2001b,albertazzi-etal:2001,depends_on
albertazzi:2001c,albertazzi-etal:2001,depends_on
albertazzi:2001e,albertazzi:2001,depends_on
albertazzi:2001f,albertazzi:2001,depends_on
albertazzi:2006a,jadacki-pasniczek:2006,depends_on
albertazzi:2015,wagemans_j:2015,depends_on
albertazzi:2017,burkhardt_h-etal:2017,depends_on
alberti_a:1990a,alberti_a:1990,depends_on
alberti_a:1995,laks-schofield:1995,depends_on
alberts:2013,falzon-etal:2013,depends_on
albizu:1985,tymieniecka:1985,depends_on
albrecht_a:1994,halliwell_jj-etal:1994,depends_on
albrecht_jo:1981,trabant:1981,depends_on
albrecht_m:1999,verbeek_t:1999,depends_on
albrecht_m:2009,ameriks-hoeffe:2009,depends_on
albrecht_p:1998,vanderzande-popkin:1998,depends_on
albright_jm-simmens:2014,grimshaw_ma:2014,depends_on
albritton_d-moore:1999,brennan_se-etal:1999,depends_on
albritton_r:1957a,sellars_w:1957,further_ref
albritton_r:2011,phil-issues:2011,depends_on
albury:1983,ruse:1983,depends_on
albury:1986,schuster_ja-yeo:1986,depends_on
alces:2021,focquaert_f-etal:2021,depends_on
alchian_aa:1991,eatwell-etal:1991,depends_on
alchian_aa:1991a,eatwell-etal:1991,depends_on
alchourron-bulygin:1981,hilpinen:1981,depends_on
alchourron-bulygin:1993,stachowiak:1993,depends_on
alchourron-makinson:1981,hilpinen:1981,depends_on
alchourron:1973,bunge_m:1973c,depends_on
alchourron:1994,meyer_jjc-wieringa:1994,depends_on
alchourron:1995,crocco_g-etal:1995,depends_on
alcock_je:1996,gross_pr-etal:1996,depends_on
alcoff_lm-kittay:2007a,alcoff_lm-kittay:2007,depends_on
alcoff_lm:1995,alcoff_lm:1996,further_ref
alcoff_lm:1996,alcoff_lm:1995,further_ref
alcoff_lm:1996b,baker_rb-etal:1998,further_ref
alcoff_lm:1996b,hekman_s:1996,depends_on
alcoff_lm:1999,grosz_e:1999,depends_on
alcoff_lm:2001,lynch_m:2001,depends_on
alcoff_lm:2003,code_l:2003,depends_on
alcoff_lm:2005,gutting:2005a,depends_on
alcoff_lm:2010,janack:2010,depends_on
alcoff_lm:2011,witt_ch:2011a,depends_on
alcoff_lm:2013,falzon-etal:2013,depends_on
alcoff_lm:2020,fricker_m-etal:2020,depends_on
alcolea:2011,gonzalez_wj:2011,depends_on
aldana:2012,cushman_t:2012,depends_on
aldred:2016,heyward_c-roser:2016,depends_on
aldrich_j:2006,rhodes_raw-etal:2006,depends_on
aldrich_j:2016,hajek_a-hitchcock:2016,depends_on
aldrich_vc:1938,feigl-sellars:1949,further_ref
aldrich_vc:1943,feigl-sellars:1949,further_ref
aldrich_vc:1964a,hick_jh:1964,depends_on
aldrich_vc:1970,moyal_gjd:1991c,further_ref
aldrich_vc:1970a,dretske:1969,further_ref
aldridge_ao:1975,primer:1975,depends_on
aldridgedeacon-aldridge:2021,tileaga_c-etal:2021,depends_on
alechina_n-etal:2000,zakharyaschev-etal:2000,depends_on
alechina_n-shkatov:2006,governatori-etal:2006,depends_on
alechina_n:1997,krynicki-etal:1995,further_ref
alejandro_r:1993,weithman:1999,further_ref
alejandro_r:2016,keane_n-lawn:2016,depends_on
aleksic:2000,bourgeois_b-havet:2000,depends_on
alessandrelli_m:2014,ranocchia-etal:2014,depends_on
alessandrini:2021,valverde_m-etal:2021,depends_on
alesse_f:2007,ioppolo-sedley:2007,depends_on
alesse_f:2007a,bonazzi_m-helmig:2007,depends_on
alesse_f:2015,delcomminette-etal:2015,depends_on
aletti_jn:2002,davis_st-etal:2002,depends_on
alexander_b:1905,claparede:1905,depends_on
alexander_bk:2019,pickard_h-ahmed:2019,depends_on
alexander_d-johnson:2016a,alexander_d-johnson:2016,depends_on
alexander_d:2016,alexander_d-johnson:2016,depends_on
alexander_dr-numbers:2010a,alexander_dr-numbers:2010,depends_on
alexander_ha-glick:2003,curren:2003,depends_on
alexander_ha-mclaughlin:2003,blake_n-etal:2003,depends_on
alexander_he:1991,martinich-white:1991,depends_on
alexander_hg:1958,feigl-etal:1958,depends_on
alexander_i:2007,velmans-schneider:2007,depends_on
alexander_ja:2015,fiala_a:2015,depends_on
alexander_jc-smith:2005a,alexander_jc-smith:2005,depends_on
alexander_jc:2005,alexander_jc-smith:2005,depends_on
alexander_jc:2014,jeffries_v:2014,depends_on
alexander_jm:2008,sarkar_s-plutynski:2008,depends_on
alexander_jm:2011a,gethmann:2011,depends_on
alexander_jo-weinberg:2014,machery-oneill:2014,depends_on
alexander_la:2005,golding_mp-edmundson:2005,depends_on
alexander_la:2005a,wellman_c-frey:2005,depends_on
alexander_la:2009,christiano_t-christman:2009,depends_on
alexander_la:2010,patterson_dm:2010,depends_on
alexander_la:2012,marmor_a:2012,depends_on
alexander_la:2014a,pulman_cg:2014,depends_on
alexander_la:2015,brettschneider_c:2015,further_ref
alexander_la:2015,cruft-etal:2015,depends_on
alexander_la:2016,coons_c-weber:2016,depends_on
alexander_la:2017,lippertrasmussen-etal:2017,depends_on
alexander_law:2008,forst:2008a,further_ref
alexander_law:2008,morgan_g:2008a,further_ref
alexander_law:2008,smith_std:2008,further_ref
alexander_law:2008,williams_ms-waldron:2008,depends_on
alexander_lo:2006,barton_sc:2006,depends_on
alexander_m:1984,tymieniecka:1984a,depends_on
alexander_m:1985,tymieniecka:1985,depends_on
alexander_m:1988,tymieniecka:1988,depends_on
alexander_n:1999,hendricks_c-oliver:1999,depends_on
alexander_p:1963,gregg_jr-harris:1964,further_ref
alexander_p:1967,borchert:2005,further_ref
alexander_p:1969,vesey_gna:1969,depends_on
alexander_p:1981,healey_ra:1981,depends_on
alexander_p:1991,mahalingamcarr-carr:1991,depends_on
alexander_pr-etal:2014,mele_a:2014,depends_on
