id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
82488,vonsivers_e,Erik,Erik,von Sivers,von Sivers,,,,,,,false,,
82489,vonsivers_k,Kathrin,Kathrin,von Sivers,von Sivers,,,,,,,false,,
82490,vonsolodkoff,Tatjana,Tatjana,von Solodkoff,von Solodkoff,,,,,,,false,,
82491,vonstaden_h,Heinrich,Heinrich,von Staden,von Staden,,,,,,,false,,
82492,vonstechow,Arnim,Arnim,von Stechow,von Stechow,,,,,,,false,,
82493,vonsteinbuechel,Nicole,Nicole,"von Steinb{\""u}chel",von Steinbüchel,,,,,,,false,,
82494,vonstilfried_n,Nikolaus,Nikolaus,von Stilfried,von Stilfried,,,,,,,false,,
82495,vonstorch_h,Hans,Hans,von Storch,von Storch,,,,,,,false,,
82496,vonstorch_js,Jin-Song,Jin-Song,von Storch,von Storch,,,,,,,false,,
82497,vonstosch_k,Klaus,Klaus,von Stosch,von Stosch,,,,,,,false,,
82498,vonstraussundtorney,Lothar,Lothar,von Strauss und Torney,von Strauss und Torney,,,,,,,false,,
82499,vontenevar,Gudrun,Gudrun,von Tenevar,von Tenevar,,,,,,,false,,
82500,vonthadden_r,Rudolf,Rudolf,von Thadden,von Thadden,,,,,,,false,,
82501,vonuexkuell,Jacob,Jacob,"von Uexk{\""u}ll",von Uexküll,,,,,,,false,,
82502,vonvilliez,Carola Freiin,Carola Freiin,von Villiez,von Villiez,,,,,,,false,,
82503,vonwachter,Daniel,Daniel,von Wachter,von Wachter,,,,,,,false,,
82504,vonweizsaecker_cf,Carl Friedrich,Carl Friedrich,"von Weizs{\""a}cker",von Weizsäcker,,,,,,,false,,
82505,vonweizsaecker_v,V.,V.,"von Weizs{\""a}cker",von Weizsäcker,,,,,,,false,,
82506,vonwolffmetternich,Brigitta-Sophia,Brigitta-Sophia,von Wolff-Metternich,von Wolff-Metternich,,,,,,,false,,
82507,vonwright_gh,Georg Henrik,Georg Henrik,von Wright,von Wright,,,,,,,true,,
82508,vonwulfen_h,Hanno,Hanno,von Wulfen,von Wulfen,,,,,,,false,,
82509,vonzynda,Max,Max,von Zynda,von Zynda,,,,,,,false,,
82510,voorbraak,Frans,Frans,Voorbraak,Voorbraak,,,,,,,false,,
82511,voorhees_em,Ellen M.,Ellen M.,Voorhees,Voorhees,,,,,,,false,,
82512,voorhees_m,Matthew,Matthew,Voorhees,Voorhees,,,,,,,false,,
82513,voorhoeve,Alex,Alex,Voorhoeve,Voorhoeve,,,,,,,false,,
82514,voparil,Christopher J.,Christopher J.,Voparil,Voparil,,,,,,,false,,
82515,vopenka_p,Petr,Petr,Vop{\v{e}}nka,Vopěnka,,,,,,,false,,
82516,vorderobermeier,Konrad,Konrad,Vorderobermeier,Vorderobermeier,,,,,,,false,,
82517,vording,Henk,Henk,Vording,Vording,,,,,,,false,,
82518,vorhaus,John,John,Vorhaus,Vorhaus,,,,,,,false,,
82519,vorlaender_h,Hans,Hans,"Vorl{\""a}nder",Vorländer,,,,,,,false,,
82520,vorlaender_k,Karl,Karl,"Vorl{\""a}nder",Vorländer,,,,,,,false,,
82521,vorms,Marion,Marion,Vorms,Vorms,,,,,,,false,,
82522,vornefeld,Bernd,Bernd,Vornefeld,Vornefeld,,,,,,,false,,
82523,vorobej_m,Mark,Mark,Vorobej,Vorobej,,,,,,,false,,
82524,voronina,Lydia,Lydia,Voronina,Voronina,,,,,,,false,,
82525,voronkov,Andrei,Andrei,Voronkov,Voronkov,,,,,,,false,,
82526,vorovka,Karel,Karel,Vorovka,Vorovka,,,,,,,false,,
82527,vorwerk,Matthias,Matthias,Vorwerk,Vorwerk,,,,,,,false,,
82528,vos_a,Antonie,Antonie,Vos,Vos,,,,,,,false,,
82529,vos_r,Rein,Rein,Vos,Vos,,,,,,,false,,
82530,vose,Michael D.,Michael D.,Vose,Vose,,,,,,,false,,
