id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
52426,istvan_ma,Michael Anthony,Michael Anthony,Istvan,Istvan,,,,,,,false,,
52427,isyar_b,Bora,Bora,Isyar,Isyar,,,,,,,false,,
52428,itabashi_s,S.,S.,Itabashi,Itabashi,,,,,,,false,,
52429,itagaki_r,R.,R.,Itagaki,Itagaki,,,,,,,false,,
52430,italiani_p,Paola,Paola,Italiani,Italiani,,,,,,,false,,
52431,itani,Reiko,Reiko,Itani,Itani,,,,,,,false,,
52432,itelson,Gregor,Gregor,Itelson,Itelson,,,,,,,false,,
52433,iten_c,Corrine,Corrine,Iten,Iten,,,,,,,false,,
52434,itkonen_e,Esa,Esa,Itkonen,Itkonen,,,,,,,false,,
52435,itkonen_m,Matti,Matti,Itkonen,Itkonen,,,,,,,false,,
52436,ito_k,Kunitake,Kunitake,It{\^o},Itô,,,,,,,false,,
52437,ito_m,Masao,Masao,Ito,Ito,,,,,,,false,,
52438,ito_s,Shuntaro,Shuntaro,Ito,Ito,,,,,,,false,,
52439,ito_t,Takahashi,Takahashi,Ito,Ito,,,,,,,false,,
52440,ito_ya,Yasuo,Yasuo,Ito,Ito,,,,,,,false,,
52441,itoh_m,Makoto,Makoto,Itoh,Itoh,,,,,,,false,,
52442,itoh_t,Toshihiko,Toshihiko,Itoh,Itoh,,,,,,,false,,
52443,iula_e,Emanuele,Emanuele,Iula,Iula,,,,,,,false,,
52444,iuliano_j,Jason,Jason,Iuliano,Iuliano,,,,,,,false,,
52445,ivakhiv,Adrian,Adrian,Ivakhiv,Ivakhiv,,,,,,,false,,
52446,ivaldo_m,Marco,Marco,Ivaldo,Ivaldo,,,,,,,false,,
52447,ivanenko,Dmitri D.,Dmitri D.,Ivanenko,Ivanenko,,,,,,,false,,
52448,ivanhoe,Philip J.,Philip J.,Ivanhoe,Ivanhoe,,,,,,,false,,
52449,ivanitsky,A.M.,A.M.,Ivanitsky,Ivanitsky,,,,,,,false,,
52450,ivankovic,Viktor,Viktor,Ivankovi{\'c},Ivanković,,,,,,,false,,
52451,ivanov_a,Andrey,Andrey,Ivanov,Ivanov,,,,,,,false,,
52452,ivanov_aa,A.A.,A.A.,Ivanov,Ivanov,,,,,,,false,,
52453,ivanov_iv,Ivan V.,Ivan V.,Ivanov,Ivanov,,,,,,,false,,
52454,ivanov_ll,Ljubomir L.,Ljubomir L.,Ivanov,Ivanov,,,,,,,false,,
52455,ivanov_v,V.,V.,Ivanov,Ivanov,,,,,,,false,,
52456,ivanov_vl,Vitaly L.,Vitaly L.,Ivanov,Ivanov,,,,,,,false,,
52457,ivanova_m,Milena,Milena,Ivanova,Ivanova,,,,,,,false,,
52458,ivanova_v,Victoria,Victoria,Ivanova,Ivanova,,,,,,,false,,
52459,ivanovic_f,Filip,Filip,Ivanovi{\'c},Ivanović,,,,,,,false,,
52460,ivanowich,Matthew,Matthew,Ivanowich,Ivanowich,,,,,,,false,,
52461,ivanyk,Stepan,Stepan,Ivanyk,Ivanyk,,,,,,,false,,
52462,iven,Mathias,Mathias,Iven,Iven,,,,,,,false,,
52463,ivers_d,David,David,Ivers,Ivers,,,,,,,false,,
52464,iversen_m,Margaret,Margaret,Iversen,Iversen,,,,,,,false,,
52465,iversen_t,Torben,Torben,Iversen,Iversen,,,,,,,false,,
52466,iverson_e,Eric,Eric,Iverson,Iverson,,,,,,,false,,
52467,iverson_l,Lee,Lee,Iverson,Iverson,,,,,,,false,,
52468,ives_c,Christopher,Christopher,Ives,Ives,,,,,,,false,,
52469,ives_j,Jonathan,Jonathan,Ives,Ives,,,,,,,false,,
52470,iveson_r,Richard,Richard,Iveson,Iveson,,,,,,,false,,
52471,ivic_s,Sanja,Sanja,Ivic,Ivic,,,,,,,false,,
52472,ivison,Duncan,Duncan,Ivison,Ivison,,,,,,,false,,
52473,ivlev_jv,Juri V.,Juri V.,Ivlev,Ivlev,,,,,,,false,,
52474,ivlieva_n,Natalia,Natalia,Ivlieva,Ivlieva,,,,,,,false,,
52475,ivry_al,Alfred L.,Alfred L.,Ivry,Ivry,,,,,,,false,,
52476,ivry_rb,Richard B.,Richard B.,Ivry,Ivry,,,,,,,false,,
52477,iwakuma,Yukio,Yukio,Iwakuma,Iwakuma,,,,,,,false,,
52478,iwan_st,St.,St.,Iwan,Iwan,,,,,,,false,,
52479,iwaniszewski,Stanislaw,Stanislaw,Iwaniszewski,Iwaniszewski,,,,,,,false,,
52480,iwanska,{\L}ucja M.,Łucja M.,Iwa{\'n}ska,Iwańska,,,,,,,false,,
52481,iwanuma,Koji,Koji,Iwanuma,Iwanuma,,,,,,,false,,
