id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
48120,book,elliott_a:2009,,,2009,,The Routledge Companion to Social Theory,The Routledge Companion to Social Theory,The Routledge Companion to Social Theory,The Routledge Companion to Social Theory,,,,,,,,routledge_companions,London,,,routledge,,,,,,,,,,,,,english,false,,,,elliott_a,,1:social_philosophy
48121,book,elliott_a:2011,,,2011,,The Routledge Handbook of Identity Studies,The Routledge Handbook of Identity Studies,The Routledge Handbook of Identity Studies,The Routledge Handbook of Identity Studies,,,,,,,,routledge_international_handbooks,London,,,routledge,,,Second edition: \citet{elliott_a:2019},Second edition: Elliott (2019),,,,,,,,,english,false,,,,elliott_a,,1:identity;2:personal_identity
48122,book,elliott_a:2019,,,2019,,The Routledge Handbook of Identity Studies,The Routledge Handbook of Identity Studies,The Routledge Handbook of Identity Studies,The Routledge Handbook of Identity Studies,,,,,,,,routledge_international_handbooks,London,,,routledge,,2,First edition: \citet{elliott_a:2011},First edition: Elliott (2011),,,,,,,,,english,false,,,,elliott_a,,1:persons;2:personal_identity
48123,book,elliott_a:2021,,,2021,,The Routledge Handbook of Social and Cultural Theory,The Routledge Handbook of Social and Cultural Theory,The Routledge Handbook of Social and Cultural Theory,The Routledge Handbook of Social and Cultural Theory,,,,,,,,routledge_international_handbooks,London,,,routledge,,2,,,,,,,,,,,english,false,,,,elliott_a,,1:social_sciences
48124,book,elliott_a:2021a,,,2021,,The Routledge Social Science Handbook of AI,The Routledge Social Science Handbook of AI,The Routledge Social Science Handbook of AI,The Routledge Social Science Handbook of AI,,,,,,,,routledge_international_handbooks,London,,,routledge,,,,,,,,,,,,,english,false,,,,elliott_a,,1:ai
48125,incollection,elliott_a:2021b,,,2021,,The Trajectories of Social and Cultural Theory,The Trajectories of Social and Cultural Theory,,,,,,,3--20,3,,,,,,,,,,,,,,,,,,,english,false,,,elliott_a,,,1:structuralism;2:post_structuralism
48126,incollection,elliott_a:2021c,,,2021,,Structuration Theories: Giddens and Bourdieu,Structuration Theories: Giddens and Bourdieu,,,,,,,57--75,57,,,,,,,,,,,,,,,,,,,english,false,,,elliott_a,,,1:structuralism;2:post_structuralism
48127,incollection,elliott_a:2021d,,,2021,,Psychoanalytic Social Theory,Psychoanalytic Social Theory,,,,,,,140--160,140,,,,,,,,,,,,,,,,,,,english,false,,,elliott_a,,,1:psychology;2:psychoanalysis
48128,incollection,elliott_a:2021e,,,2021,,Posthumanism,Posthumanism,,,,,,,367--382,367,,,,,,,,,,,,,,,,,,,english,false,,,elliott_a,,,1:structuralism;2:post_structuralism
48129,article,elliott_ap:2014,,,2014,,Can Moral Principles Explain Supervenience?,Can Moral Principles Explain Supervenience?,,,,res-philosophica,91,4,629--659,629,,,,,,,,,,,,,,,,,,,english,false,,,elliott_ap,,,2:supervenience;3:moral_supervenience
48130,article,elliott_ap:2017,,,2017,,"Reasons, Dispositions, and Value","Reasons, Dispositions, and Value",,,,philosophers-imprint,17,23,,,,,,,,,,,,,,,,,,http://hdl.handle.net/2027/spo.3521354.0017.023,,http://hdl.handle.net/2027/spo.3521354.0017.023,english,false,,,elliott_ap,,,1:epistemology;2:justification;3:reasons_for_belief
