id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
47568,incollection,ehring:2014,,,2014,,Contemporary Efficient Causation: Humean Themes,Contemporary Efficient Causation: Humean Themes,,,,,,,285--310,285,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:complexity;2:hylomorphism;3:final_causes
47569,incollection,ehring:2015,,,2015,,The Trope Coextension Problem,The Trope Coextension Problem,,,,,,,121--134,121,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:properties;2:property_nominalism
47570,article,ehring:2018,,,2018,,Why Parfit Cannot Generalize from Fission,Why Parfit Cannot Generalize from Fission,,,,analytic-philosophy,59,3,413--425,413,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:persons;2:personal_identity;3:parfit
47571,book,ehring:2021,,,2021,,What Matters in Survival: Personal Identity and Other Possibilities,What Matters in Survival: Personal Identity and Other Possibilities,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780192894717.001.0001,,english,false,,,ehring,,,1:persons;2:personal_identity;3:parfit
47572,book,ehrlich_e:1992,,,1992,,"Theory and Problems of Punctuation, Capitalization, and Spelling","Theory and Problems of Punctuation, Capitalization, and Spelling",,,,,,,,,,schaum_s_outline_series,New York,,,mc-graw-hill-inc,,2,,,,,,,,,,,english,false,,,ehrlich_e,,,1:linguistics;2:speech
47573,incollection,ehrlich_i:2008,,,2008,,"The Mystery of Human Capital as Engine of Growth, or Why the U.S.~became the Econmic Superpower in the Twentieth Century","The Mystery of Human Capital as Engine of Growth, or Why the U.S. became the Econmic Superpower in the Twentieth Century",,,,,,,113--158,113,,,,,,,,,,,,,,,,,,,english,false,,,ehrlich_i,,,1:social_philosophy
47574,incollection,ehrlich_p:1987,,,1987,,The Absolute Arithmetic and Geometric Continua,The Absolute Arithmetic and Geometric Continua,,,,,,,237--246,237,,,,,,,,,,,,,,,,,,,english,false,,,ehrlich_p,,,1:mathematics;2:continuum
47575,book,ehrlich_p:1994,,,1994,,"Real Numbers, Generalizations of the Reals, and Theories of Continua","Real Numbers, Generalizations of the Reals, and Theories of Continua","Real Numbers, Generalizations of the Reals, and Theories of Continua","Real Numbers, Generalizations of the Reals, and Theories of Continua",,,,242,,,,synthese_library,Dordrecht,,,kluwer-academic-publishers,,,,,,,,,,,,,english,false,,,ehrlich_p,,,1:mathematics;2:continuum
47576,incollection,ehrlich_p:1994a,,,1994,,All Numbers Great and Small,All Numbers Great and Small,,,,,,,239--258,239,,,,,,,,,,,,,,,,,,,english,false,,,ehrlich_p,,,1:mathematics;2:continuum
47577,incollection,ehrlich_p:1995,,,1995,,"Hahn's \emph{{\""U}ber die nichtarchimedischen Gr{\""o}ssensysteme} and the Development of the Modern Theory of Magnitudes and Numbers to Measure Them",Hahn's Über die nichtarchimedischen Grössensysteme and the Development of the Modern Theory of Magnitudes and Numbers to Measure Them,,,,,,,165--214,165,,,,,,,,,,,,,,,,,,,english,false,,,ehrlich_p,,,1:properties;2:quantities
47578,book,ehrman_m:1966,,,1966,,The Meanings of the Modals in Present-day American English,The Meanings of the Modals in Present-day American English,,,,,,,,,,,Den Haag,,,mouton,,,,,,,,,,,,,english,false,,,ehrman_m,,,1:modality;2:modals
47579,article,ehrman_t:2015,,,2015,,Disability and Resurrection Identity,Disability and Resurrection Identity,,,,new-blackfriars,96,1066,723--738,723,,,,,,,,,,,,,,,,,,,english,false,,,ehrman_t,,,1:religion;2:immortality;3:resurrection
47580,book,ehrmann_w:2014,,,2014,,"Paradoxien des Selbst.~Fichte, Hegel und die Gegenwart","Paradoxien des Selbst. Fichte, Hegel und die Gegenwart",,,,,,,,,,,"W{\""u}rzburg",,,konigshausen-neumann,,,,,,,,,,,,,ngerman,false,,,ehrmann_w,,,1:persons;2:self
47581,UNKNOWN,ehrsam_mt:2017,,,2017,,"Handlungserkl{\""a}rung, Selbstwissen und Rationalit{\""a}t: der praktische Syllogismus als Modell internationalen Handelns","Handlungserklärung, Selbstwissen und Rationalität: der praktische Syllogismus als Modell internationalen Handelns",,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Travail de MA,,,,,,,,,,,,ngerman,false,,,ehrsam_mt,,,
47582,article,ehrsam:2012,,,2012,,Repr{\'e}sentation des sourds et muets et fonctions de la parole de Descartes {\'a} Kant,Représentation des sourds et muets et fonctions de la parole de Descartes á Kant,,,,archives-de-philosophie,75,4,643--667,643,,,,,,,,,,,,,,,,,,,french,false,,,ehrsam_r,,,1:pragmatics;2:speech_acts
47583,book,ehrsam:2016,,,2016,,Le probl{\`e}me du langage chez Kant,Le problème du langage chez Kant,,,,,,,,,,biblioth_e_que_d_histoire_de_la_philosophie,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,ehrsam_r,,,1:language
