id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
91066,incollection,koomen:1989a,,,1989,,Localizing Temporal Constraint Propagation,Localizing Temporal Constraint Propagation,,,,,,,198--202,198,,,,,,,,,,,,,,,,,,,english,false,,,koomen,,,1:information;2:knowledge_representation
91067,article,koons_jr:2006,,,2006,,"Conservatism, Basic Beliefs, and the Diachronic and Social Nature of Epistemic Justification","Conservatism, Basic Beliefs, and the Diachronic and Social Nature of Epistemic Justification",,,,episteme,2,3,203--218,203,,,,,,,,,,,,,,,,,,,english,false,,,koons_jr,,,1:rationality;2:disagreement
91068,article,koons_jr:2006a,,,2006,,An Argument Against Reduction in Morality and Epistemology,An Argument Against Reduction in Morality and Epistemology,,,,philosophical-investigations,29,3,250--274,250,,,,,,,,,,,,,,,,,,,english,false,,,koons_jr,,,2:reduction
91069,incollection,koons_jr:2006b,,,2006,,"Sellars, Givenness, and Epistemic Priority","Sellars, Givenness, and Epistemic Priority",,,,,,,147--172,147,,,,,,,,,,,,,,,,,,,english,false,,,koons_jr,,,1:perception;2:the_given
91070,book,koons_jr:2009,,,2009,,Pragmatic Reasons: A Defense of Morality and Epistemology,Pragmatic Reasons: A Defense of Morality and Epistemology,,,,,,,,,,,"Basingstoke, Hampshire",,,palgrave-macmillan,,,,,,,,,,,,,english,false,,,koons_jr,,,1:ethics
91071,article,koons_jr:2011,,,2011,,Plantinga on Properly Basic Belief in God: Lessons from the Epistemology of Perception,Plantinga on Properly Basic Belief in God: Lessons from the Epistemology of Perception,,,,the-philosophical-quarterly,61,245,839--850,839,,,,,,,,,,,,,,,,,,,english,false,,,koons_jr,,,1:perception;2:perceptual_judgement
91072,article,koons_jr:2012,,,2012,,Can God's Goodness Save the Divine Command Theory from Euthyphro?,Can God's Goodness Save the Divine Command Theory from Euthyphro?,,,,european-journal-for-philosophy-of-religion,4,1,177--195,177,,,,,,,,,,,,,,,,,,,english,false,,,koons_jr,,,1:ethics;2:religious_ethics;3:divine_command_theory
91073,article,koons_jr:2017,,,2017,,A Myth Resurgent: Classical Foundationalism and the New Sellarsian Critique,A Myth Resurgent: Classical Foundationalism and the New Sellarsian Critique,,,,synthese,194,10,4155--4169,4155,,,,,,,,,,,,,,,,,,,english,false,,,koons_jr,,,1:epistemology;2:epistemic_foundationalism
91074,article,koons_jr:2018,,,2018,,Theism and the Criminalization of Sin,Theism and the Criminalization of Sin,,,,european-journal-for-philosophy-of-religion,10,1,163--187,163,,,,,,,,,,,,,,,,,,,english,false,,,koons_jr,,,1:religion;2:heaven_and_hell;3:sin
91075,incollection,koons_rc-asher:1994,,,1994,,Belief Revision in a Changing World,Belief Revision in a Changing World,,,,,,,321--340,321,,,,,,,,,,,,,,,,,,,english,false,,,koons_rc;asher_n,,,1:rationality;2:belief_revision
