id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
31247,book,cinato_f:2015,,,2015,,Priscien glos{\'e}.~L'\emph{Ars grammatica} de Priscien vue {\`a} travers les gloses carolingiennes,Priscien glosé. L'Ars grammatica de Priscien vue à travers les gloses carolingiennes,Priscien glos{\'e}.~L'\emph{Ars grammatica} de Priscien vue {\`a} travers les gloses carolingiennes,Priscien glosé. L'Ars grammatica de Priscien vue à travers les gloses carolingiennes,,,,41,,,,studia_artistarum_e_tudes_sur_la_facult_e_des_arts_dans_les_universit_e_s_m_e_di_e_vales,Turnhout,,,brepols-publishers,,,,,,,,,,,,,french,false,,,,cinato_f,,1:history_of_philosophy
31248,incollection,cini_m:1989,,,1989,,Continuity and Discontinuity in the Definition of a Disciplinary Field: The Case of XXth Century Physics,Continuity and Discontinuity in the Definition of a Disciplinary Field: The Case of XXth Century Physics,,,,,,,83--94,83,,,,,,,,,,,,,,,,,,,english,false,,,cini_m,,,1:science;2:theory_change
31249,incollection,cini_m:2003,,,2003,,How Real is the Quantum World?,How Real is the Quantum World?,,,,,,,53--62,53,,,,,,,,,,,,,,,,,,,english,false,,,cini_m,,,1:quantum_mechanics
31250,incollection,cini_m:2014,,,2014,,Is Time Real?,Is Time Real?,,,,,,,1--14,1,,,,,,,,,,,,,,,,,,,english,false,,,cini_m,,,1:time;2:direction_of_time
31251,book,cinque:1999,,,1999,,Adverbs and Functional Heads,Adverbs and Functional Heads,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,cinque,,,1:linguistics
31252,book,cinque:2002,,,2002,,Functional Structure in DP and IP -- The Cartography of Syntactic Structures,Functional Structure in DP and IP – The Cartography of Syntactic Structures,Functional Structure in DP and IP -- The Cartography of Syntactic Structures,Functional Structure in DP and IP – The Cartography of Syntactic Structures,,,3,,,,,,New York,,,oxford-university-press,,,,,,,,,,,,,english,false,,,,cinque,,1:linguistics
31253,incollection,cinque:2004,,,2004,,``Restructuring'' and Functional Structure,“Restructuring” and Functional Structure,,,,,,,132--191,132,,,,,,,,,,,,,,,,,,,english,false,,,cinque,,,1:structuralism;2:structure
31254,UNKNOWN,cinti_e:2023,,,2023,,"Breaking the Fabric: on AdS/CFT, Humeanism, and the Fate of Spacetime Inside Black Holes","Breaking the Fabric: on AdS/CFT, Humeanism, and the Fate of Spacetime Inside Black Holes",,,,,,,,,,,Gen{\`e}ve,,d_e_partement_de_philosophie_universit_e_de_gen_e_ve,,Th{\`e}se de doctorat,,,,,,,,,,10.13097/archive-ouverte/unige:170228,,english,false,,,cinti_e,,,
31255,book,cintula-etal:2009,,,2009,,Wittnessed Years: Essays in Honour of Petr Hajek,Wittnessed Years: Essays in Honour of Petr Hajek,Wittnessed Years: Essays in Honour of Petr Hajek,Wittnessed Years: Essays in Honour of Petr Hajek,,,,10,,,,tributes,London,,,kings-college-publications,,,,,,,,,,,,,english,false,,,,cintula;hanikova;svejdar_v,,1:probability
31256,book,ciocan:2014,,,2014,,"Heidegger et le probl{\`e}me de la mort.~Existentialit{\'e}, authenticit{\'e}, temporalit{\'e}","Heidegger et le problème de la mort. Existentialité, authenticité, temporalité",,,,,,211,,,,phaenomenologica,Dordrecht,,,springer,,,,,,,,,,,,,french,false,,,ciocan,,,1:time;2:death
31257,article,ciocan:2014a,,,2014,,La ph{\'e}nom{\'e}nologie levinassienne du corps dans totalit{\'e} et infini,La phénoménologie levinassienne du corps dans totalité et infini,,,,les-etudes-philosophiques,68,1,137--151,137,,,,,,,,,,,,,,,,,,,french,false,,,ciocan,,,1:metaphysics;2:totality
