id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
38248,incollection,darwall:2016,,,2016,,Taking Account of Character and Being an Accountable Person,Taking Account of Character and Being an Accountable Person,,,,,,,,,12--36,12,,,,,,,,,,,,,,,,,,,english,false,,,darwall,,,1:ethics
38249,incollection,darwall:2017,,,2017,,"Morality, Blame, and Internal Reasons","Morality, Blame, and Internal Reasons",,,,,,,,,259--278,259,,,,,,,,,,,,,,,,,,,english,false,,,darwall,,,1:ethics;2:metaethics;3:ethical_objectivity
38250,incollection,darwall:2017a,,,2017,,Equal Dignity and Rights,Equal Dignity and Rights,,,,,,,,,181--202,181,,,,,,,,,,,,,,,,,,,english,false,,,darwall,,,1:political_philosophy;2:rights;3:human_dignity
38251,incollection,darwall:2017b,,,2017,,Trust as a Second-Personal Attitude (of the Heart),Trust as a Second-Personal Attitude (of the Heart),,,,,,,,,35--50,35,,,,,,,,,,,,,,,,,,,english,false,,,darwall,,,1:epistemology;2:testimony;3:trust
38252,incollection,darwall:2017c,,,2017,,From the Second Person,From the Second Person,,,,,,,,,175--186,175,,,,,,,,,,,,,,,,,,,english,false,,,darwall,,,1:metaphysics;2:perspectivalism;3:intersubjectivity
38253,incollection,darwall:2017d,,,2017,,Locke and Butler,Locke and Butler,,,,,,,,,311--324,311,,,,,,,,,,,,,,,,,,,english,false,,,darwall,,,1:ethics
38254,incollection,darwall:2018,,,2018,,Ethics and Morality,Ethics and Morality,,,,,,,,,552--566,552,,,,,,,,,,,,,,,,,,,english,false,,,darwall,,,1:ethics
38255,incollection,darwall:2021,,,2021,,Practical Reason and the Second-Person Standpoint,Practical Reason and the Second-Person Standpoint,,,,,,,,,457--466,457,,,,,,,,,,,,,,,,,,,english,false,,,darwall,,,1:rationality;2:practical_rationality
38256,book,darwall:2023,,,2023,,Modern Moral Philosophy: From Grotius to Kant,Modern Moral Philosophy: From Grotius to Kant,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/9781139025065,,english,false,,,darwall,,,
38257,incollection,darwiche-ginsberg:1992,,,1992,,A Symbolic Generalization of Probability Theory,A Symbolic Generalization of Probability Theory,,,,,,,,,622--627,622,,,,,,,,,,,,,,,,,,,english,false,,,darwiche;ginsberg_ml,,,1:probability;2:qualitative_probability
38258,incollection,darwiche-goldszmidt:1994,,,1994,,On the Relation between Kappa Calculus and Probabilistic Reasoning,On the Relation between Kappa Calculus and Probabilistic Reasoning,,,,,,,,,145--153,145,,,,,,,,,,,,,,,,,,,english,false,,,darwiche;goldszmidt,,,1:probability;2:qualitative_probability
38259,article,darwiche-marquis:2004,,,2004,,Compiling Propositional Weighted Bases,Compiling Propositional Weighted Bases,,,,artificial-intelligence,157,157,1/2,1,81--113,81,,,,,,,,,,,,,,,,,,,english,false,,,darwiche;marquis_p,,,1:knowledge
38260,techreport,darwiche-pearl:1991,,,1991,,On the Logic of Iterated Belief Revision,On the Logic of Iterated Belief Revision,,,,,,,r--202,,,,,,"Los Angeles, California",computer_science_department_university_of_california,,,,,,,,,,,,,,,english,false,,,darwiche;pearl_j,,,1:rationality;2:belief_revision
38261,incollection,darwiche-pearl:1994,,,1994,,Symbolic Causal Networks,Symbolic Causal Networks,,,,,,,,,238--244,238,,,,,,,,,,,,,,,,,,,english,false,,,darwiche;pearl_j,,,1:causation;2:causal_reasoning
