id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
87792,article,kern_an-smyth:2006,,,2006,,Spontaneity and Receptivity in Kant's Theory of Knowledge,Spontaneity and Receptivity in Kant's Theory of Knowledge,,,,philosophical-topics,34,1/2,145--162,145,,,,,,,,,,,,,,,,,,,english,false,,,kern_an;smyth_d,,,1:knowledge;2:self_knowledge
87793,article,kern_an:2000,,,2000,,"Einsicht ohne T{\""a}uschung.~McDowells hermeneutische Konzeption von Erkenntnis",Einsicht ohne Täuschung. McDowells hermeneutische Konzeption von Erkenntnis,,,,deutsche-zeitschrift-fur-philosophie,48,6,915--937,915,,,,,,,,,,,,,,,,,,,ngerman,false,,,kern_an,,,1:epistemology
87794,incollection,kern_an:2006,,,2006,,"Negative Dialektik.~Begriff und Kategorien I.~Wahrnehmung, Anschauung, Empfindung","Negative Dialektik. Begriff und Kategorien I. Wahrnehmung, Anschauung, Empfindung",,,,,,,49--70,49,,,,,,,,,,,,,,,,,,,ngerman,false,,,kern_an,,,1:perception
87795,article,kern_an:2013,,,2013,,Der Vorrang der Erkenntnis,Der Vorrang der Erkenntnis,,,,methodus-international-journal-for-modern-philosophy,7,,135--161,135,,,,,,,,,,,,,,,,,,,ngerman,false,,,kern_an,,,1:epistemology
87796,incollection,kern_an:2014,,,2014,,Why do Our Reasons Come to an End?,Why do Our Reasons Come to an End?,,,,,,,81--104,81,,,,,,,,,,,,,,,,,,,english,false,,,kern_an,,,1:epistemology;2:epistemic_foundationalism
87797,book,kern_an:2017,,,2017,,Sources of Knowledge: On the Concept of a Rational Capacity for Knowledge,Sources of Knowledge: On the Concept of a Rational Capacity for Knowledge,,,,,,,,,,,"Cambridge, Massachusetts",,,harvard-university-press,,,Translated by Daniel Smyth,Translated by Daniel Smyth,,,,,,,,,english,true,,,kern_an,,,1:knowledge
87798,incollection,kern_an:2017a,,,2017,,"Kant {\""u}ber selbstbewusste Sinnlichkeit und die Idee menschlicher Entwicklung",Kant über selbstbewusste Sinnlichkeit und die Idee menschlicher Entwicklung,,,,,,,270--301,270,,,,,,,,,,,,,,,,,,,ngerman,false,,,kern_an,,,1:metaphysics;2:perspectivalism;3:subjectivity
87799,incollection,kern_an:2018,,,2018,,Kant on Delf-Conscious Knowledge and the Idea of a Capacity for Judgment,Kant on Delf-Conscious Knowledge and the Idea of a Capacity for Judgment,,,,,,,185--202,185,,,,,,,,,,,,,,,,,,,english,false,,,kern_an,,,1:skepticism
87800,incollection,kern_an:2019,,,2019,,The Capacity to Know and Perception,The Capacity to Know and Perception,,,,,,,159--171,159,,,,,,,,,,,,,,,,,10.1111/phis.12146,,english,false,,,kern_an,,,
87801,incollection,kern_an:2021,,,2021,,Kant on Doubt and Error,Kant on Doubt and Error,,,,,,,129--154,129,,,,,,,,,,,,,,,,,10.5840/msp2021111219,,english,false,,,kern_an,,,
87802,book,kern_i:1964,,,1964,,"Husserl und Kant.~Eine Untersuchung {\""u}ber Husserls Verh{\""a}ltnis zu Kant und zum Neukantianismus",Husserl und Kant. Eine Untersuchung über Husserls Verhältnis zu Kant und zum Neukantianismus,,,,,,16,,,,phaenomenologica,Den Haag,,,martinus-nijhoff-publishers,,,,,,,,,,,,,ngerman,false,,,kern_i,,,1:history_of_philosophy
87803,incollection,kern_i:2013,,,2013,,"Mengzi (Mencius), Adam Smith and Edmund Husserl on Sympathy and Conscience","Mengzi (Mencius), Adam Smith and Edmund Husserl on Sympathy and Conscience",,,,,,,139--170,139,,,,,,,,,,,,,,,,,,,english,false,,,kern_i,,,
87804,book,kern_i:2020,,,2020,,"Der gute Weg des Handelns.~Versuch einer Ethik f{\""u}r die heutige Zeit",Der gute Weg des Handelns. Versuch einer Ethik für die heutige Zeit,,,,,,,,,,,Basel,,,schwabe-verlag,,,,,,,,,,,,,ngerman,false,,,kern_i,,,1:ethics
87805,incollection,kern_l:1978,,,1978,,Comparative Distributive Ethics: An Extension of Sen's Examination of the Pure Distribution Problem,Comparative Distributive Ethics: An Extension of Sen's Examination of the Pure Distribution Problem,,,,,,,187--200,187,,,,,,,,,,,,,,,,,,,english,false,,,kern_l,,,1:social_sciences;2:social_choice_theory
87806,incollection,kern_l:1998,,,1998,,A Game-Theoretic Model of the War in Chechnya,A Game-Theoretic Model of the War in Chechnya,,,,,,,337--348,337,,,,,,,,,,,,,,,,,,,english,false,,,kern_l,,,1:social_philosophy;2:war
87807,incollection,kernan_d:2008,,,2008,,Jurisdiction and the Keys,Jurisdiction and the Keys,,,,,,,435--480,435,,,,,,,,,,,,,,,,,,,english,false,,,kernan_d,,,1:law
87808,incollection,kerner_gc:1972,,,1972,,"Urteil und Gef{\""u}hl; Glaube und Absicht",Urteil und Gefühl; Glaube und Absicht,,,,,,,229--244,229,,,,,,,,,,,,,,,,,,,ngerman,false,,,kerner_gc,,,1:pragmatics;2:judgement
87809,incollection,kernic_f:2017,,,2017,,"Pax \emph{Kantiana} and \emph{Res Militaris}: Kant's Views on Peace, War and Military Affairs Revisited","Pax Kantiana and Res Militaris: Kant's Views on Peace, War and Military Affairs Revisited",,,,,,,39--64,39,,,,,,,,,,,,,,,,,,,english,false,,,kernic_f,,,1:social_philosophy;2:war
87810,article,kernisberner-lukasiewicz:2004,,,2004,,Combining Probabilistic Logic Programming with the Power of Maximum Entropy,Combining Probabilistic Logic Programming with the Power of Maximum Entropy,,,,artificial-intelligence,157,1/2,139--202,139,,,,,,,,,,,,,,,,,,,english,false,,,kernisberner;lukasiewicz_t,,,1:logic;2:logic_programming
87811,article,kernisberner:1998,,,1998,,Characterizing the Principle of Minimum Cross-Entropy within a Conditional-Logical Framework,Characterizing the Principle of Minimum Cross-Entropy within a Conditional-Logical Framework,,,,artificial-intelligence,98,1/2,169--208,169,,,,,,,,,,,,,,,,,,,english,false,,,kernisberner,,,1:probability;2:probabilistic_conditionals
87812,book,kernisberner:2001,,,2001,,Conditionals in Nonmonotonic Reasoning and Belief Revision: Considering Conditionals as Agents,Conditionals in Nonmonotonic Reasoning and Belief Revision: Considering Conditionals as Agents,,,,,,,,,,,Berlin,,,springer,,,,,,,,,,,,,english,false,,,kernisberner,,,1:logic;2:nonmonotonic_logic
87813,incollection,kernisberner:2002,,,2002,,A Structural Approach to Default Reasoning,A Structural Approach to Default Reasoning,,,,,,,147--157,147,,,,,,,,,,,,,,,,,,,english,false,,,kernisberner,,,1:information;2:knowledge_representation
87814,article,kernohan:1985,,,1985,,Psychology: Autonomous or Anomalous?,Psychology: Autonomous or Anomalous?,,,,dialogue-revue-canadienne-de-philosophie-canadian-philosophical-review,24,,427--442,427,,,,,,,,,,,,,,,,,,,english,false,,,kernohan,,,1:mind_body;2:anomalous_monism
87815,article,kernohan:1988,,,1988,,Non-Reductive Materialism and the Spectrum of Mind-Body Identity Theories,Non-Reductive Materialism and the Spectrum of Mind-Body Identity Theories,,,,dialogue-revue-canadienne-de-philosophie-canadian-philosophical-review,27,,475--488,475,,,,,,,,,,,,,,,,,,,english,false,,,kernohan,,,1:mind_body
87816,article,kernohan:1990,,,1990,,Lewis's Functionalism and Reductive Materialism,Lewis's Functionalism and Reductive Materialism,,,,philosophical-psychology,3,,235--246,235,,,,,,,,,,,,,,,,,,,english,false,,,kernohan,,,1:mind_body;2:functionalism
87817,incollection,kerpedjiev:1992,,,1992,,Generation of Multimodal Weather Reports,Generation of Multimodal Weather Reports,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,kerpedjiev,,,1:linguistics;2:logic_for_natural_language;3:natural_language_generation
87818,book,kerr_d-rush:2002,,,2002,,Proceedings of the Thirty-Fourth Annual Meeting of the Florida Section of the Mathematical Association of America,Proceedings of the Thirty-Fourth Annual Meeting of the Florida Section of the Mathematical Association of America,Proceedings of the Thirty-Fourth Annual Meeting of the Florida Section of the Mathematical Association of America,Proceedings of the Thirty-Fourth Annual Meeting of the Florida Section of the Mathematical Association of America,,,,,,,,,Florida Gulf Coast University,,,florida-section-of-the-maa,,,,,,,,,,,,,english,false,,,,kerr_d;rush_b,,1:mathematics
87819,incollection,kerr_e-gelfert:2014,,,2014,,The `Extendedness' of Scientific Evidence,The ‘Extendedness' of Scientific Evidence,,,,,,,253--281,253,,,,,,,,,,,,,,,,,,,english,false,,,kerr_e;gelfert,,,2:cognition;3:extended_mind
87820,incollection,kerr_e:2014,,,2014,,"Engineering Differences Between Natural, Social and Artificial Kinds","Engineering Differences Between Natural, Social and Artificial Kinds",,,,,,,207--225,207,,,,,,,,,,,,,,,,,,,english,false,,,kerr_e,,,1:causation;2:natural_kinds
87821,incollection,kerr_e:2020,,,2020,,Epistemology without Borders: Epistemological Thought Experiments and Intuitions in Cross-Cultural Contexts,Epistemology without Borders: Epistemological Thought Experiments and Intuitions in Cross-Cultural Contexts,,,,,,,196--208,196,,,,,,,,,,,,,,,,,,,english,false,,,kerr_e,,,1:epistemology;2:collective_epistemology
87822,incollection,kerr_f:1991,,,1991,,Getting the Subject back into the World: Heidegger's Version,Getting the Subject back into the World: Heidegger's Version,,,,,,,173--190,173,,,,,,,,,,,,,,,,,,,english,false,,,kerr_f,,,1:persons;2:personal_identity
87823,incollection,kerr_f:1992,,,1992,,Revealing the Scapegoat Mechanism: Christianity after Girard,Revealing the Scapegoat Mechanism: Christianity after Girard,,,,,,,161--176,161,,,,,,,,,,,,,,,,,,,english,false,,,kerr_f,,,1:religion
87824,article,kerr_f:1999,,,1999,,Why Medievalists should Talk to Theologians,Why Medievalists should Talk to Theologians,,,,new-blackfriars,80,941/942,369--375,369,,,,,,,,,,,,,,,,,,,english,false,,,kerr_f,,,1:religion
